NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Revista Moderna. (Enciclopedia colombiana),15,Anónimo,Creador,NA,NA,Obito,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.25,78,NA
Revista Moderna. (Enciclopedia colombiana),16,La dirección,Director,NA,Colombia,Concurso de historia,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.25,79,NA
Revista Moderna. (Enciclopedia colombiana),17,La dirección,Director,NA,Colombia,Consejo de Estado,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.25,79,NA
Revista Moderna. (Enciclopedia colombiana),18,La dirección,Director,NA,Colombia,Aguas de Bogotá,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,1,79-80,NA
Revista Moderna. (Enciclopedia colombiana),19,La dirección,Director,NA,Colombia,Ministro del tesoro,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,80,NA
Revista Moderna. (Enciclopedia colombiana),20,La dirección,Director,NA,Colombia,Duplicación de impuestos,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.3,80,NA
Revista Moderna. (Enciclopedia colombiana),21,La dirección,Director,NA,Colombia,Las capitales de la gran colombia,1,Tomo I Enero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,"Las capitales de la gran Colombia,  por Alberto Gutiérrez ",0.5,81,"(Librería de Ch. Bouret, París, 1914). Transferencia: promoción de libros"
Revista Moderna. (Enciclopedia colombiana),22,La dirección,Director,NA,Colombia,La Gitana. Poema dramático,1,Tomo I Enero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,La Gitana. Poema dramático por Miguel Santiago Valencia,0.2,81,"Casa editorial de Arboleda & Valencia, Bogotá, 1914. Transferencia: promoción de libros"
Revista Moderna. (Enciclopedia colombiana),23,La dirección,Director,NA,Colombia,Biografía de Córdoba,1,Tomo I Enero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Biografía de Córdoba por Eduardo Posada,0.4,81-82,"Imprenta Eléctrica, Bogotá, 1914.-Segunda edición. Transferencia: promoción de libros"
Revista Moderna. (Enciclopedia colombiana),24,La dirección,Director,NA,Colombia,Archivo Santander,1,Tomo I Enero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Archivo Santander,0.4,82,"""Publicación hecha por una Comisión de la Academia de Historia, bajo la dirección de don Ernesto Restrepo Tirado. Transferencia: promoción de libros Tomo III (Aguila Negra Editorial, Bogotá. 1914"""
Revista Moderna. (Enciclopedia colombiana),25,La dirección,Director,NA,Colombia,The private Life of Imperor William II and Consort,1,Tomo I Enero de 1915,Sí,NA,Español,Inglés,Reseña,Bibliografía,NA,"The private Life of Emperor William II and Consort, by Henry W. Fisher",0.5,82,"George barrie & Sons, Philadelphia. Transferencia: promoción de libros"
Revista Moderna. (Enciclopedia colombiana),26,Anónimo,Creador,NA,NA,NA,1,Tomo I Enero de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,NA
Revista Moderna. (Enciclopedia colombiana),27,La dirección,Creador,NA,Colombia,Páginas olvidadas,1,Tomo I Enero de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,"Transfewrencias locales: Será una sección en la que se publiquen fragmentos de las obras de los autores que listan en esta página, acompañada de una pequeña biografía y ""un juicio crítico sobre su obra"""
Revista Moderna. (Enciclopedia colombiana),28,La dirección,Director,NA,Colombia,Revista Moderna. (Enciclopedia colombiana),2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),29,Anónimo,Creador,NA,NA,NA,2,Tomo I Febrero de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias: Obras mencionadas: Diario de Bucaramanga o Vida íntima del Libertador Simón Bolivar, Elegías Caucanas, Historia secreta de Bolívar"
Revista Moderna. (Enciclopedia colombiana),30,"Márquez Cuervo, Carlos",Creador,NA,Colombia,Asuntos suramericanos,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,83-88,NA
Revista Moderna. (Enciclopedia colombiana),31,"Dahlgren, E.N.",Creador,NA,NA,Cómo se venía de España a Cartagena hace doscientos años,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14/05/23,89-103,Era el director de la Biblioteca Real  de Estockolmo. Nota al pie del nombre del autor
Revista Moderna. (Enciclopedia colombiana),32,"Serao, Matilde",Creador,NA,Grecia,Poema de una noche de amor,2,Tomo I Febrero de 1915,Sí,Revista Moderna,Español,Italiano,Prosa Ficción,Novela,NA,NA,18,104-121,Transfrencia: traducción de libro
Revista Moderna. (Enciclopedia colombiana),33,"Ortiz V., Manuel",Creador,NA,NA,Cámaras de comercio,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,122-126,El autor es miembro de la Cámara de comercio de Bogotá
Revista Moderna. (Enciclopedia colombiana),34,"Díez Canedo, Manuel",Creador,NA,NA,Crónica europea,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,NA,Revista Moderna,NA,08/05/23,127-135,Transferencias: relatos sobre varias ciudades europeas
Revista Moderna. (Enciclopedia colombiana),35,La dirección,Director,NA,Colombia,Páginas olvidadas. José María Vergara y Vergara,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,Páginas olvidadas,NA,NA,0.5,136,Transferencias locales: rescate de autores olvidados
Revista Moderna. (Enciclopedia colombiana),36,Anónimo,Ilustrador,NA,NA,NA,2,Tomo I Febrero de 1915,No,NA,NA,NA,Imagen,Páginas olvidadas,NA,NA,0.2,136,NA
Revista Moderna. (Enciclopedia colombiana),37,"Vergara y Vergara, José María",Creador,NA,Colombia,El viento,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa Ficción,Páginas olvidadas,NA,NA,6,137-143,NA
Revista Moderna. (Enciclopedia colombiana),38,La dirección,Director,NA,Colombia,Revista Política,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/02/23,144-150,NA
Revista Moderna. (Enciclopedia colombiana),39,"May, Dick",Creador,NA,Argelia,Una explicación,2,Tomo I Febrero de 1915,Sí,NA,Español,Francés,Prosa Ficción,Cuento,NA,NA,12/03/23,144-163,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),40,La dirección,Director,NA,Colombia,Cultura,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,164,NA
Revista Moderna. (Enciclopedia colombiana),41,La dirección,Director,NA,Colombia,Tonel de las Danaides,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,01/08/23,164-165,NA
Revista Moderna. (Enciclopedia colombiana),42,La dirección,Director,NA,Colombia,La junta de tenerdores de Bonos,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,1,166,NA
Revista Moderna. (Enciclopedia colombiana),43,La dirección,Director,NA,Colombia,Informes bancarios,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.5,167,NA
Revista Moderna. (Enciclopedia colombiana),44,La dirección,Director,NA,Colombia,Concurso,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.5,167,"Concurso de ""Novela corta con argumento histórico nacional"""
Revista Moderna. (Enciclopedia colombiana),45,La dirección,Director,NA,Colombia,Tranvía municipal de Bogotá,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,1,168,NA
Revista Moderna. (Enciclopedia colombiana),46,La dirección,Director,NA,Colombia,Teatro de Colón,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,1,169,NA
Revista Moderna. (Enciclopedia colombiana),47,La dirección,Director,NA,Colombia,Obito,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.5,170,NA
Revista Moderna. (Enciclopedia colombiana),48,La dirección,Director,NA,Colombia,NA,2,Tomo I Febrero de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,170,Título de algunos de los artículos que se publicarán en el #3
Revista Moderna. (Enciclopedia colombiana),49,La dirección,Director,NA,Colombia,Escritos de marco Fidel Suárez,2,Tomo I Febrero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Escritos de marco Fidel Suárez,0.5,171,"Prólogo de Antonio Gómez Restrepo, Casa editorial de Arboleda & Valencia"
Revista Moderna. (Enciclopedia colombiana),50,La dirección,Director,NA,Colombia,El mirador de Próspero,2,Tomo I Febrero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,"El mirador de Próspero, José Enrique Rodó",0.5,171,NA
Revista Moderna. (Enciclopedia colombiana),51,La dirección,Director,NA,Colombia,Obras inéditas de Don Manuel Pombo,2,Tomo I Febrero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Obras inéditas de don Manuel Pombo,0.3,172,"Prólogo de Antonio José Restrepo . Editadas por Camacho Roldán & Tamayo (Bogotá, 1914)"
Revista Moderna. (Enciclopedia colombiana),52,La dirección,Director,NA,Colombia,El Brasil a través de su historia,2,Tomo I Febrero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,El Brasil a través de su historia por Gustavo Arboleda R,0.3,172,"Carta proemio de Rafael Uribe Uribe, (Bogotá, MCMXIV, Arboleda & Valencia editores)"
Revista Moderna. (Enciclopedia colombiana),53,La dirección,Director,NA,Colombia,América Latina ante el peligro,2,Tomo I Febrero de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,América Latina ante el peligro por Salvador R. Merlos,0.3,172,"Imprenta nueva de Gerardo Matamoros. San José de Costa Rica, 1914)"
Revista Moderna. (Enciclopedia colombiana),54,Anónimo,Creador,NA,NA,NA,2,Tomo I Febrero de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),55,La dirección,Director,NA,Colombia,Revista Moderna. (Enciclopedia colombiana),3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),56,Anónimo,Creador,NA,NA,NA,3,Tomo I Marzo de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,6,NA,"Transferencias: anucios de libros .Diario de Bucaramanga o vida íntima del Libertador Simón Bolívar. Elegías caucanas, De París al Amazonas. La cuestión peruana. Colombia en la guerra de independencia. La cuestión venezolana. ""Proximamente llegará"" Historia secreta de Bolívar. ""De venta en las principales librerias. Los pedidos por mayor dirijanse a la Libreria de P. Ollendorff, Chausée d'Antin. París (40 por 100 de descuento)"""
Revista Moderna. (Enciclopedia colombiana),57,"Urrutia, Francisco José",Creador,NA,Colombia,El año internacional americano. 1914,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,09/02/23,173-183,NA
Revista Moderna. (Enciclopedia colombiana),58,"Moireau, Auguste",Creador,NA,Francia,Finanzas de la guerra,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,183-193,NA
Revista Moderna. (Enciclopedia colombiana),59,"Savage, Richard Henry",Creador,"Savage, R. H. ",Estados Unidos,La desconocida,3,Tomo I Marzo de 1915,Sí,NA,Español,Inglés,Prosa Ficción,Novela,NA,NA,25,193-218,Transferencia: traducción de novela
Revista Moderna. (Enciclopedia colombiana),60,"Cuervo Márquez, Emilio",Director,NA,Colombia,Introducción al estudio de la filosofía de la historia,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,Conferencia,NA,NA,13/02/23,219-233,NA
Revista Moderna. (Enciclopedia colombiana),61,Anónimo,Ilustrador,NA,NA,NA,3,Tomo I Marzo de 1915,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,234,NA
Revista Moderna. (Enciclopedia colombiana),62,La dirección,Director,NA,Colombia,Salvador Camacho Roldán,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,Páginas olvidadas,NA,NA,0.5,234,NA
Revista Moderna. (Enciclopedia colombiana),63,"Camacho Roldán, Salvador",Creador,NA,Colombia,El general Paéz (Recuerdos personales),3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,Páginas olvidadas,NA,NA,07/05/23,235-243,NA
Revista Moderna. (Enciclopedia colombiana),64,"Prudhomme, Sully",Creador,NA,Francia,Decadencia del amor. (Inédito),3,Tomo I Marzo de 1915,Sí,"Caro, Miguel Antonio",Español,Francés,Poesía,Poesía,NA,NA,1,244,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),65,La dirección,Director,NA,Colombia,Revista Política,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,08/07/23,245-254,NA
Revista Moderna. (Enciclopedia colombiana),66,La dirección,Director,NA,Colombia,Doctor José M. Buendía,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.7,255,NA
Revista Moderna. (Enciclopedia colombiana),67,La dirección,Director,NA,Colombia,Ferrocarril del Pacífico,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,01/02/23,256-257,NA
Revista Moderna. (Enciclopedia colombiana),68,La dirección,Director,NA,Colombia,Puerto Colombia,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.7,257,NA
Revista Moderna. (Enciclopedia colombiana),69,La dirección,Director,NA,Colombia,Por la reforma parlamentaria,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.4,258,NA
Revista Moderna. (Enciclopedia colombiana),70,La dirección,Director,NA,Colombia,Escultor colombiano,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.4,258,NA
Revista Moderna. (Enciclopedia colombiana),71,La dirección,Creador,NA,Colombia,Saludo,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,258,NA
Revista Moderna. (Enciclopedia colombiana),72,La dirección,Creador,NA,Colombia,Presupuestos nacionales,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.5,259,NA
Revista Moderna. (Enciclopedia colombiana),73,La dirección,Creador,NA,Colombia,Obito,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.3,259,NA
Revista Moderna. (Enciclopedia colombiana),74,La dirección,Director,NA,Colombia,Nuestro folletín,3,Tomo I Marzo de 1915,No,NA,Español,NA,Reseña,De la ciudad,NA,La desconocida de R.H. Savage,0.5,259-260,Transferencia: reseña de obra extranjera.
Revista Moderna. (Enciclopedia colombiana),75,La dirección,Creador,NA,Colombia,En el númeto 4° de Revista Moderna,3,Tomo I Marzo de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,260,NA
Revista Moderna. (Enciclopedia colombiana),76,La dirección,Director,NA,Colombia,La Republique de Panama et le Conflit Americano-Colombien,3,Tomo I Marzo de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,La Republique de Panama et le Conflit Americano-Colombien de Antoine Rougier,0.5,261,"Paris-A. Pedone, Editeur"
Revista Moderna. (Enciclopedia colombiana),77,La dirección,Director,NA,Colombia,Sermones y discursos escogidos del doctor Rafael María Carrasquilla,3,Tomo I Marzo de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Sermones y discursos escogidos del doctor Rafael María Carrasquilla,0.3,261,"Bogotá. Librería Americana, 1913"
Revista Moderna. (Enciclopedia colombiana),78,La dirección,Director,NA,Colombia,Del Ávila al Monserrate,3,Tomo I Marzo de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Del Avilla al Monserrate por Pedro A. Peña,0.5,261-262,Prólogo Antonio Gómez Restrepo. (1913. Bogotá. Arboleda & Valencia)
Revista Moderna. (Enciclopedia colombiana),79,La dirección,Director,NA,Colombia,Documentos sobre límites de los Estados Unidos de Colombia,3,Tomo I Marzo de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Documentos sobre los límites de los Estados Unidos de Colombia por Ricardo S Pereira,0.4,262,"(1883-París-P.Mouillot, editor)"
Revista Moderna. (Enciclopedia colombiana),80,Anónimo,Creador,NA,NA,NA,3,Tomo I Marzo de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),81,La dirección,Director,NA,Colombia,Revista Moderna. (Enciclopedia colombiana),4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),82,Anónimo,Creador,NA,NA,NA,4,Tomo I Abril de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencia: anuncio sobre el peródico ""La Patria"" diario de la mañana, ""Corresponsales en París, Londres y Bruselas"". Bono Prima que reembolsa el valor de la Revista Moderna"
Revista Moderna. (Enciclopedia colombiana),83,"Mendoza, Diego",Creador,NA,Colombia,La doctrina de Bolívar,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/06/23,263-271,NA
Revista Moderna. (Enciclopedia colombiana),84,"Ramos Urdaneta, Alfredo",Director,NA,Colombia,La tragedia de los Hapsburgos,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,06/04/23,271-278,NA
Revista Moderna. (Enciclopedia colombiana),85,"Ibáñez, Pedro María",Creador,NA,Colombia,Costumbres coloniales,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,12,279-291,Capítulo inédito tomado del libro Crónicas de Bogotá de Pedro María Ibáñez
Revista Moderna. (Enciclopedia colombiana),86,Anónimo,Ilustrador,NA,NA,NA,4,Tomo I Abril de 1915,No,NA,NA,NA,Imagen,Páginas olvidadas,NA,NA,0.3,292,NA
Revista Moderna. (Enciclopedia colombiana),87,La dirección,Director,NA,Colombia,Don José Manuel Restrepo,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,Páginas olvidadas,NA,NA,0.7,292,NA
Revista Moderna. (Enciclopedia colombiana),88,"Restrepo, José Manuel",Creador,NA,Colombia,Diario de un emigrado,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa Ficción,Páginas olvidadas,NA,NA,13,293-305,NA
Revista Moderna. (Enciclopedia colombiana),89,Anónimo,Creador,NA,NA,La civilización Latina,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,306,NA
Revista Moderna. (Enciclopedia colombiana),90,"Ferrero, Guillermo",Creador,NA,Italia,La latinidad,4,Tomo I Abril de 1915,Sí,Cornelio Hispano,Español,Italiano,Prosa No ficción,NA,NA,NA,09/05/23,306-316,Transferencia: traducción de una de las conferencias en la Sorbina de París sobre los países de raza Latina
Revista Moderna. (Enciclopedia colombiana),91,La dirección,Director,NA,Colombia,Revista Política,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,Revista política,NA,NA,07/04/23,317-325,NA
Revista Moderna. (Enciclopedia colombiana),92,"Valenzuela, Eduardo",Creador,NA,Chile,Las parisienses cosmopolitas,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,NA,Revista Moderna,NA,01/07/23,325-327,Transferencia: información extranjera
Revista Moderna. (Enciclopedia colombiana),93,"Savage, Richard Henry",Creador,"Savage, R. H. ",Estados Unidos,La desconocida,4,Tomo I Abril de 1915,Sí,NA,Español,Inglés,Prosa Ficción,Novela,NA,NA,07/07/23,327-335,Transferencia: traducción. Parte de novela que estan publicando por partes
Revista Moderna. (Enciclopedia colombiana),94,La dirección,Creador,NA,Colombia,La fiesta del Rey de Bélgica,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,01/02/23,336-337,NA
Revista Moderna. (Enciclopedia colombiana),95,La dirección,Creador,NA,Colombia,El cónsul de Colombia en Nueva York,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.8,337,NA
Revista Moderna. (Enciclopedia colombiana),96,La dirección,Creador,NA,Colombia,Legación de los Estados Unidos,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,338,NA
Revista Moderna. (Enciclopedia colombiana),97,La dirección,Creador,NA,Colombia,Accidentes de trabajo,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,01/03/23,338-339,NA
Revista Moderna. (Enciclopedia colombiana),98,La dirección,Creador,NA,Colombia,Junta de limpia y canalizado,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.7,339-340,NA
Revista Moderna. (Enciclopedia colombiana),99,La dirección,Creador,NA,Colombia,Impuestos del consumo,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.8,340,NA
Revista Moderna. (Enciclopedia colombiana),100,La dirección,Director,NA,Colombia,Obito,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.3,341,NA
Revista Moderna. (Enciclopedia colombiana),101,La dirección,Director,NA,Colombia,En el número 5 de Revista Moderna,4,Tomo I Abril de 1915,No,NA,Español,NA,Prosa No ficción,De la ciudad,NA,NA,0.2,341,NA
Revista Moderna. (Enciclopedia colombiana),102,La dirección,Director,NA,Colombia,Derecho internacional Privado,4,Tomo I Abril de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Dereco Internacional privado de Jualián Restrepo Hernández,0.4,341,Bogotá. Imprenta de la Luz. 1914
Revista Moderna. (Enciclopedia colombiana),103,La dirección,Director,NA,Colombia,De París al Amazonas. Las Fieras del Putumayo,4,Tomo I Abril de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,De París al Amazonas. Las Fieras del Putumayo de Cornelio Hispano (Ismael López),0.8,341-342,París. Librería Paul Ollendorff
Revista Moderna. (Enciclopedia colombiana),104,La dirección,Director,NA,Colombia,El Río de la Plata,4,Tomo I Abril de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,El Río de la Plata de R.B. Cunninghame Graham,0.4,342,Londres. 1914
Revista Moderna. (Enciclopedia colombiana),105,Anónimo,Creador,NA,NA,NA,4,Tomo I Abril de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,5,NA,"Transferencias promocionan las obras de Cornelio Hispano: Las obras que promocionan son: Diario de Bucaramanga, o vida íntiama del Libertador Simón Bolívar. Elegías Caucanas. De París al Amazonas. La Cuestión Peruana. Colombia en la guerra de la independencia. La cuestión venezolana. Historia secreta de Bolívar. También Aviso de los directores de la revista sobre los deudores y lo que los agentes deben hacer"
Revista Moderna. (Enciclopedia colombiana),106,La dirección,Director,NA,Colombia,Revista Moderna. (Enciclopedia colombiana),5,Tomo I Mayo de 1915,No,nA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información sobre la revista
Revista Moderna. (Enciclopedia colombiana),107,Anónimo,Creador,NA,NA,NA,5,Tomo I Mayo de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,3,NA,NA
Revista Moderna. (Enciclopedia colombiana),108,"Zapata, Felipe",Creador,NA,Colombia,Nacionalización de ferrocarriles,5,Tomo I Mayo de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,343-352,"Felipe Zapata es el ""Gerente del Ferrocarril de la Sabana"""
